mesa,datos,actas
11240,True,5
11241,True,5
11242,True,5
11243,True,5
11244,True,5
11245,True,5
11246,True,5
11247,True,5
11248,True,5
11249,True,5
11250,True,5
11251,True,5
11252,True,5
11253,True,5
11254,True,5
11255,True,5
11256,True,5
11257,True,5
11258,True,5
11259,True,5
11260,True,5
11261,True,5
11262,True,5
11263,True,5
11264,True,5
11265,True,5
11266,True,5
11267,True,5
11268,True,5
11269,True,5
11270,True,5
11271,True,5
11272,True,5
11273,True,5
11274,True,5
11275,True,5
11276,True,5
11277,True,5
11278,True,5
11279,True,5
11280,True,5
11281,True,5
11282,True,5
11283,True,5
11284,True,5
11285,True,5
11286,True,5
11287,True,5
11288,True,5
11289,True,5
11290,True,5
11291,True,5
11292,True,5
11293,True,5
11294,True,5
11295,True,5
11296,True,5
11297,True,5
11298,True,5
11299,True,5
11300,True,5
11301,True,5
11302,True,5
11303,True,5
11304,True,5
11305,True,5
11306,True,5
11307,True,5
11308,True,5
11309,True,5
11310,True,5
11311,True,5
11312,True,5
11313,True,5
11314,True,5
11315,True,5
11316,True,5
11317,True,5
11318,True,5
11319,True,5
11320,True,5
11321,True,5
11322,True,5
11323,True,5
11324,True,5
11325,True,5
11326,True,5
11327,True,5
11328,True,5
11329,True,5
11330,True,5
11331,True,5
11332,True,5
11333,True,5
11334,True,5
11335,True,5
11336,True,5
11337,True,5
11338,True,5
11339,True,5
11340,True,5
11341,True,5
11342,True,5
11343,True,5
11344,True,5
11345,True,5
11346,True,5
11347,True,5
11348,True,5
11349,True,5
11350,True,5
11351,True,5
11352,True,5
11353,True,5
11354,True,5
11355,True,5
11356,True,5
11357,True,5
11358,True,5
11359,True,5
11360,True,5
11361,True,5
11362,True,5
11363,True,5
11364,True,5
11365,True,5
11366,True,5
11367,True,5
11368,True,5
11369,True,5
11370,True,5
11371,True,5
11372,True,5
11373,True,5
11374,True,5
11375,True,5
11376,True,5
11377,True,5
11378,True,5
11379,True,5
11380,True,5
11381,True,5
11382,True,5
11383,True,5
11384,True,5
11385,True,5
11386,True,5
11387,True,5
11388,True,5
11389,True,5
11390,True,5
11391,True,5
11392,True,5
11393,True,5
11394,True,5
11395,True,5
11396,True,5
11397,True,5
11398,True,5
11399,True,5
11400,True,5
11401,True,5
11402,True,5
11403,True,5
11404,True,5
11405,True,5
11406,True,5
11407,True,5
11408,True,5
11409,True,5
11410,True,5
11411,True,5
11412,True,5
11413,True,5
11414,True,5
11415,True,5
11416,True,5
11417,True,5
11418,True,5
11419,True,5
11420,True,5
11421,True,5
11422,True,5
11423,True,5
11424,True,5
11425,True,5
11426,True,5
11427,True,5
11428,True,5
11429,True,5
11430,True,5
11431,True,5
11432,True,5
11433,True,5
11434,True,5
11435,True,5
11436,True,5
11437,True,5
11438,True,5
11439,True,5
11440,True,5
11441,True,5
11442,True,5
11443,True,5
11444,True,5
11445,True,5
11446,True,5
11447,True,5
11448,True,5
11449,True,5
11450,True,5
11451,True,5
11452,True,5
11453,True,5
11454,True,5
11455,True,5
11456,True,0
11457,True,0
11458,True,0
11459,True,0
11460,True,0
11461,True,0
11462,True,0
11463,True,0
11464,True,0
11465,True,0
11466,True,0
11467,True,5
11468,True,5
11469,True,5
11470,True,5
11471,True,5
11472,True,5
11473,True,5
11474,True,5
11475,True,5
11476,True,5
11477,True,5
11478,True,5
11479,True,5
11480,True,5
11481,True,5
11482,True,5
11483,True,5
11484,True,5
11485,True,5
11486,True,5
11487,True,5
11488,True,5
11489,True,5
11490,True,5
11491,True,5
11492,True,5
11493,True,5
11494,True,5
11495,True,5
11496,True,5
11497,True,5
11498,True,5
11499,True,5
11500,True,5
11501,True,5
11502,True,5
11503,True,5
11504,True,5
11505,True,5
11506,True,5
11507,True,5
11508,True,5
11509,True,5
11510,True,5
11511,True,5
11512,True,5
11513,True,5
11514,True,5
11515,True,5
11516,True,5
11517,True,5
11518,True,5
11519,True,5
11520,True,5
11521,True,1
11522,True,5
11523,True,5
11524,True,5
11525,True,5
11526,True,5
11527,True,5
11528,True,5
11529,True,5
11530,True,5
11531,True,5
11532,True,5
11533,True,5
11534,True,5
11535,True,5
11536,True,5
11537,True,5
11538,True,5
11539,True,5
11540,True,5
11541,True,5
11542,True,5
11543,True,5
11544,True,5
11545,True,5
11546,True,5
11547,True,5
11548,True,5
11549,True,5
11550,True,5
11551,True,5
11552,True,5
11553,True,5
11554,True,5
11555,True,5
11556,True,5
11557,True,5
11558,True,5
11559,True,5
11560,True,5
11561,True,5
11562,True,5
11563,True,5
11564,True,5
11565,True,5
11566,True,5
11567,True,5
11568,True,5
11569,True,5
11570,True,5
11571,True,5
11572,True,5
11573,True,5
11574,True,5
11575,True,5
11576,True,5
11577,True,5
11578,True,5
11579,True,5
11580,True,5
11581,True,5
11582,True,5
11583,True,5
11584,True,5
11585,True,5
11586,True,5
11587,True,5
11588,True,5
11589,True,5
11590,True,5
11591,True,5
11592,True,5
11593,True,5
11594,True,5
11595,True,5
11596,True,5
11597,True,5
11598,True,5
11599,True,5
11600,True,5
11601,True,5
11602,True,5
11603,True,5
11604,True,5
11605,True,5
11606,True,5
11607,True,5
11608,True,5
11609,True,5
11610,True,5
11611,True,5
11612,True,5
11613,True,5
11614,True,5
11615,True,5
11616,True,5
11617,True,5
11618,True,5
11619,True,5
11620,True,5
11621,True,5
11622,True,5
11623,True,5
11624,True,5
11625,True,5
11626,True,5
11627,True,5
11628,True,5
11629,True,5
11630,True,5
11631,True,5
11632,True,5
11633,True,5
11634,True,5
11635,True,5
11636,True,5
11637,True,5
11638,True,5
11639,True,5
11640,True,2
11641,True,0
11642,True,5
11643,True,4
11644,True,5
11645,True,5
11646,True,5
11647,True,5
11648,True,5
11649,True,5
11650,True,5
11651,True,5
11652,True,5
11653,True,5
11654,True,5
11655,True,5
11656,True,5
11657,True,5
11658,True,5
11659,True,5
11660,True,5
11661,True,5
11662,True,5
11663,True,5
11664,True,5
11665,True,5
11666,True,5
11667,True,5
11668,True,5
11669,True,5
11670,True,5
11671,True,2
11672,True,1
11673,True,1
11674,True,2
11675,True,2
11676,True,2
11677,True,5
11678,True,5
11679,True,5
11680,True,5
11681,True,5
11682,True,5
11683,True,5
11684,True,5
11685,True,5
11686,True,5
11687,True,4
11688,True,2
11689,True,4
11690,True,5
11691,True,5
11692,True,5
11693,True,5
11694,True,5
11695,True,5
11696,True,5
11697,True,5
11698,True,5
11699,True,5
11700,True,5
11701,True,5
11702,True,5
11703,True,5
11704,True,5
11705,True,5
11706,True,5
11707,True,5
11708,True,5
11709,True,5
11710,True,5
11711,True,5
11712,True,5
11713,True,5
11714,True,5
11715,True,5
11716,True,5
11717,True,5
11718,True,5
11719,True,5
11720,True,4
11721,True,5
11722,True,5
11723,True,5
11724,True,5
11725,True,4
11726,True,5
11727,True,5
11728,True,5
11729,True,5
11730,True,5
11731,True,5
11732,True,5
11733,True,5
11734,True,5
11735,True,5
11736,True,5
11737,True,5
11738,True,5
11739,True,5
11740,True,5
11741,True,5
11742,True,5
11743,True,5
11744,True,5
11745,True,5
11746,True,5
11747,True,5
11748,True,5
11749,True,5
11750,True,5
11751,True,5
11752,True,5
11753,True,5
11754,True,5
11755,True,5
11756,True,5
11757,True,5
11758,True,5
11759,True,5
11760,True,5
11761,True,5
11762,True,5
11763,True,5
11764,True,5
11765,True,5
11766,True,5
11767,True,5
11768,True,5
11769,True,4
11770,True,5
11771,True,5
11772,True,5
11773,True,5
11774,True,5
11775,True,5
11776,True,5
11777,True,5
11778,True,5
11779,True,5
11780,True,5
11781,True,5
11782,True,5
11783,True,5
11784,True,5
11785,True,5
11786,True,5
11787,True,5
11788,True,5
11789,True,5
11790,True,5
11791,True,5
11792,True,5
11793,True,5
11794,True,5
11795,True,5
11796,True,5
11797,True,5
11798,True,5
11799,True,5
11800,True,5
11801,True,5
11802,True,5
11803,True,5
11804,True,5
11805,True,5
11806,True,5
11807,True,5
11808,True,5
11809,True,5
11810,True,5
11811,True,5
11812,True,5
11813,True,5
11814,True,5
11815,True,5
11816,True,5
11817,True,5
11818,True,5
11819,True,5
11820,True,5
11821,True,5
11822,True,5
11823,True,5
11824,True,5
11825,True,5
11826,True,5
11827,True,5
11828,True,5
11829,True,5
11830,True,5
11831,True,5
11832,True,5
11833,True,5
11834,True,5
11835,True,5
11836,True,5
11837,True,5
11838,True,5
11839,True,5
11840,True,5
11841,True,5
11842,True,5
11843,True,5
11844,True,5
11845,True,5
11846,True,5
11847,True,5
11848,True,5
11849,True,5
11850,True,5
11851,True,5
11852,True,5
11853,True,5
11854,True,5
11855,True,5
11856,True,5
11857,True,5
11858,True,5
11859,True,5
11860,True,5
11861,True,5
11862,True,5
11863,True,5
11864,True,5
11865,True,5
11866,True,5
11867,True,5
11868,True,5
11869,True,5
11870,True,5
11871,True,5
11872,True,5
11873,True,5
11874,True,5
11875,True,5
11876,True,5
11877,True,5
11878,True,5
11879,True,5
11880,True,5
11881,True,5
11882,True,5
11883,True,5
11884,True,5
11885,True,5
11886,True,5
11887,True,5
11888,True,5
11889,True,5
11890,True,5
11891,True,5
11892,True,5
11893,True,5
11894,True,5
11895,True,5
11896,True,5
11897,True,5
11898,True,5
11899,True,5
11900,True,5
11901,True,5
11902,True,5
11903,True,5
11904,True,5
11905,True,5
11906,True,5
11907,True,5
11908,True,5
11909,True,5
11910,True,5
11911,True,5
11912,True,5
11913,True,5
11914,True,5
11915,True,5
11916,True,5
11917,True,5
11918,True,5
11919,True,5
11920,True,5
11921,True,5
11922,True,5
11923,True,5
11924,True,5
11925,True,5
11926,True,5
11927,True,5
11928,True,5
11929,True,5
11930,True,5
11931,True,5
11932,True,5
11933,True,5
11934,True,5
11935,True,5
11936,True,5
11937,True,5
11938,True,5
11939,True,5
11940,True,5
11941,True,5
11942,True,5
11943,True,5
11944,True,5
11945,True,5
11946,True,5
11947,True,5
11948,True,5
11949,True,5
11950,True,5
11951,True,4
11952,True,5
11953,True,5
11954,True,5
11955,True,5
11956,True,5
11957,True,5
11958,True,5
11959,True,5
11960,True,5
11961,True,5
11962,True,5
11963,True,5
11964,True,5
11965,True,5
11966,True,5
11967,True,5
11968,True,5
11969,True,5
11970,True,5
11971,True,5
11972,True,5
11973,True,5
11974,True,5
11975,True,5
11976,True,5
11977,True,5
11978,True,5
11979,True,5
11980,True,5
11981,True,5
11982,True,5
11983,True,5
11984,True,5
11985,True,5
11986,True,0
11987,True,0
11988,True,5
11989,True,0
11990,True,0
11991,True,5
11992,True,0
11993,True,0
11994,True,0
11995,True,0
11996,True,0
11997,True,0
11998,True,0
11999,True,0
12000,True,0
12001,True,0
12002,True,0
12003,True,5
12004,True,5
12005,True,5
12006,True,5
12007,True,0
12008,True,5
12009,True,5
12010,True,0
12011,True,0
12012,True,0
12013,True,0
12014,True,5
12015,True,5
12016,True,5
12017,True,5
12018,True,5
12019,True,5
12020,True,5
12021,True,0
12022,True,0
12023,True,0
12024,True,0
12025,True,5
12026,True,5
12027,True,5
12028,True,5
12029,True,5
12030,True,0
12031,True,0
12032,True,0
12033,True,5
12034,True,0
12035,True,0
12036,True,5
12037,True,5
12038,True,5
12039,True,5
12040,True,5
12041,True,5
12042,True,0
12043,True,0
12044,True,0
12045,True,0
12046,True,0
12047,True,0
12048,True,0
12049,True,0
12050,True,0
12051,True,5
12052,True,5
12053,True,5
12054,True,5
12055,True,5
12056,True,5
12057,True,5
12058,True,5
12059,True,5
12060,True,5
12061,True,5
12062,True,5
12063,True,5
12064,True,5
12065,True,5
12066,True,5
12067,True,5
12068,True,5
12069,True,5
12070,True,5
12071,True,5
12072,True,5
12073,True,5
12074,True,5
12075,True,5
12076,True,5
12077,True,5
12078,True,5
12079,True,5
12080,True,5
12081,True,5
12082,True,5
12083,True,5
12084,True,5
12085,True,5
12086,True,5
12087,True,5
12088,True,5
12089,True,5
12090,True,5
12091,True,5
12092,True,5
12093,True,5
12094,True,5
12095,True,5
12096,True,5
12097,True,5
12098,True,5
12099,True,5
12100,True,5
12101,True,5
12102,True,4
12103,True,5
12104,True,5
12105,True,5
12106,True,5
12107,True,5
12108,True,5
12109,True,5
12110,True,5
12111,True,5
12112,True,5
12113,True,5
12114,True,5
12115,True,5
12116,True,5
12117,True,5
12118,True,5
12119,True,5
12120,True,5
12121,True,5
12122,True,5
12123,True,5
12124,True,5
12125,True,5
12126,True,5
12127,True,5
12128,True,5
12129,True,5
12130,True,5
12131,True,5
12132,True,5
12133,True,5
12134,True,5
12135,True,5
12136,True,5
12137,True,5
12138,True,5
12139,True,5
12140,True,5
12141,True,5
12142,True,5
12143,True,5
12144,True,5
12145,True,5
12146,True,5
12147,True,5
12148,True,5
12149,True,5
12150,True,5
12151,True,5
12152,True,5
12153,True,5
12154,True,5
12155,True,5
12156,True,5
12157,True,5
12158,True,5
12159,True,5
12160,True,5
12161,True,5
12162,True,5
12163,True,5
12164,True,5
12165,True,5
12166,True,5
12167,True,5
12168,True,5
12169,True,5
12170,True,5
12171,True,5
12172,True,5
12173,True,5
12174,True,5
12175,True,5
12176,True,5
12177,True,5
12178,True,5
12179,True,5
12180,True,5
12181,True,5
12182,True,5
12183,True,5
12184,True,5
12185,True,5
12186,True,5
12187,True,5
12188,True,5
12189,True,5
12190,True,5
12191,True,5
12192,True,5
12193,True,5
12194,True,5
12195,True,5
12196,True,5
12197,True,5
12198,True,5
12199,True,5
12200,True,5
12201,True,5
12202,True,5
12203,True,5
12204,True,5
12205,True,5
12206,True,5
12207,True,5
12208,True,5
12209,True,5
12210,True,5
12211,True,5
12212,True,5
12213,True,5
12214,True,5
12215,True,5
12216,True,5
12217,True,5
12218,True,5
12219,True,5
12220,True,5
12221,True,5
12222,True,5
12223,True,5
12224,True,5
12225,True,5
12226,True,5
12227,True,5
12228,True,5
12229,True,5
12230,True,5
12231,True,5
12232,True,5
12233,True,5
12234,True,5
12235,True,5
12236,True,5
12237,True,5
12238,True,5
12239,True,5
12240,True,5
12241,True,5
12242,True,5
12243,True,5
12244,True,5
12245,True,5
12246,True,5
12247,True,5
12248,True,5
12249,True,5
12250,True,5
12251,True,5
12252,True,5
12253,True,5
12254,True,0
12255,True,5
12256,True,0
12257,True,5
12258,True,5
12259,True,5
12260,True,5
12261,True,5
12262,True,5
12263,True,5
12264,True,5
12265,True,5
12266,True,5
12267,True,5
12268,True,5
12269,True,5
12270,True,5
12271,True,5
12272,True,5
12273,True,5
12274,True,5
12275,True,5
12276,True,5
12277,True,5
12278,True,5
12279,True,5
12280,True,5
12281,True,5
12282,True,5
12283,True,5
12284,True,5
12285,True,5
12286,True,5
12287,True,5
12288,True,5
12289,True,5
12290,True,5
12291,True,5
12292,True,5
12293,True,5
12294,True,5
12295,True,5
12296,True,5
12297,True,5
12298,True,5
12299,True,5
12300,True,5
12301,True,5
12302,True,5
12303,True,5
12304,True,5
12305,True,5
12306,True,5
12307,True,5
12308,True,5
12309,True,5
12310,True,5
12311,True,5
12312,True,5
12313,True,5
12314,True,5
12315,True,5
12316,True,5
12317,True,5
12318,True,5
12319,True,5
12320,True,5
12321,True,5
12322,True,5
12323,True,5
12324,True,5
12325,True,5
12326,True,5
12327,True,5
12328,True,5
12329,True,5
12330,True,5
12331,True,5
12332,True,5
12333,True,5
12334,True,5
12335,True,5
12336,True,5
12337,True,5
12338,True,5
12339,True,5
12340,True,5
12341,True,5
12342,True,5
12343,True,5
12344,True,5
12345,True,5
12346,True,5
12347,True,5
12348,True,5
12349,True,5
12350,True,5
12351,True,5
12352,True,5
12353,True,5
12354,True,5
12355,True,5
12356,True,5
12357,True,5
12358,True,5
12359,True,5
12360,True,5
12361,True,5
12362,True,5
12363,True,5
12364,True,5
12365,True,5
12366,True,5
12367,True,5
12368,True,5
12369,True,3
12370,True,5
12371,True,5
12372,True,4
12373,True,5
12374,True,3
12375,True,2
12376,True,5
12377,True,4
12378,True,5
12379,True,5
12380,True,5
12381,True,5
12382,True,5
12383,True,5
12384,True,5
12385,True,5
12386,True,5
12387,True,5
12388,True,5
12389,True,5
12390,True,5
12391,True,5
12392,True,5
12393,True,5
12394,True,5
12395,True,5
12396,True,5
12397,True,5
12398,True,5
12399,True,5
12400,True,5
12401,True,5
12402,True,5
12403,True,5
12404,True,5
12405,True,5
12406,True,5
12407,True,5
12408,True,5
12409,True,5
12410,True,5
12411,True,5
12412,True,5
12413,True,5
12414,True,5
12415,True,5
12416,True,5
12417,True,5
12418,True,5
12419,True,5
12420,True,5
12421,True,5
12422,True,5
12423,True,5
12424,True,5
12425,True,5
12426,True,5
12427,True,5
12428,True,5
12429,True,5
12430,True,5
12431,True,5
12432,True,5
12433,True,5
12434,True,5
12435,True,5
12436,True,5
12437,True,5
12438,True,5
12439,True,5
12440,True,5
12441,True,5
12442,True,5
12443,True,5
12444,True,5
12445,True,5
12446,True,5
12447,True,5
12448,True,5
12449,True,5
12450,True,5
12451,True,5
12452,True,5
12453,True,5
12454,True,5
12455,True,5
12456,True,5
12457,True,5
12458,True,5
12459,True,5
12460,True,5
12461,True,5
12462,True,5
12463,True,5
12464,True,5
12465,True,5
12466,True,5
12467,True,5
12468,True,0
12469,True,2
12470,True,0
12471,True,0
12472,True,3
12473,True,5
12474,True,5
12475,True,5
12476,True,5
12477,True,5
12478,True,5
12479,True,5
12480,True,5
12481,True,5
12482,True,5
12483,True,5
12484,True,5
12485,True,5
12486,True,5
12487,True,5
12488,True,5
12489,True,5
12490,True,5
12491,True,5
12492,True,5
12493,True,5
12494,True,5
12495,True,5
12496,True,5
12497,True,5
12498,True,5
12499,True,5
12500,True,5
12501,True,5
12502,True,5
12503,True,5
12504,True,5
12505,True,5
12506,True,5
12507,True,5
12508,True,5
12509,True,5
12510,True,5
12511,True,5
12512,True,5
12513,True,5
12514,True,5
12515,True,5
12516,True,5
12517,True,5
12518,True,5
12519,True,5
12520,True,5
12521,True,5
12522,True,5
12523,True,5
12524,True,5
12525,True,5
12526,True,5
12527,True,5
12528,True,5
12529,True,5
12530,True,5
12531,True,5
12532,True,5
12533,True,5
12534,True,5
12535,True,5
12536,True,5
12537,True,5
12538,True,5
12539,True,5
12540,True,5
12541,True,5
12542,True,5
12543,True,5
12544,True,5
12545,True,4
12546,True,5
12547,True,5
12548,True,5
12549,True,5
12550,True,5
12551,True,5
12552,True,5
12553,True,5
12554,True,5
12555,True,5
12556,True,5
12557,True,5
12558,True,5
12559,True,5
12560,True,5
12561,True,5
12562,True,5
12563,True,5
12564,True,5
12565,True,5
12566,True,5
12567,True,5
12568,True,5
12569,True,5
12570,True,5
12571,True,5
12572,True,5
12573,True,5
12574,True,5
12575,True,5
12576,True,5
12577,True,5
12578,True,5
12579,True,5
12580,True,5
12581,True,5
12582,True,5
12583,True,5
12584,True,5
12585,True,5
12586,True,5
12587,True,5
12588,True,5
12589,True,5
12590,True,5
12591,True,5
12592,True,5
12593,True,5
12594,True,5
12595,True,5
12596,True,5
12597,True,5
12598,True,5
12599,True,5
12600,True,5
12601,True,5
12602,True,5
12603,True,5
12604,True,5
12605,True,5
12606,True,5
12607,True,5
12608,True,5
12609,True,5
12610,True,5
12611,True,5
12612,True,5
12613,True,5
12614,True,5
12615,True,5
12616,True,5
12617,True,5
12618,True,5
12619,True,5
12620,True,5
12621,True,5
12622,True,5
12623,True,5
12624,True,5
12625,True,5
12626,True,5
12627,True,5
12628,True,5
12629,True,5
12630,True,5
12631,True,5
12632,True,5
12633,True,5
12634,True,5
12635,True,5
12636,True,5
12637,True,5
12638,True,5
12639,True,5
12640,True,5
12641,True,5
12642,True,5
12643,True,5
12644,True,5
12645,True,5
12646,True,5
12647,True,5
12648,True,5
12649,True,5
12650,True,5
12651,True,5
12652,True,5
12653,True,5
12654,True,5
12655,True,5
12656,True,5
12657,True,5
12658,True,5
12659,True,5
12660,True,5
12661,True,5
12662,True,5
12663,True,5
12664,True,5
12665,True,5
12666,True,5
12667,True,5
12668,True,5
12669,True,5
12670,True,5
12671,True,5
12672,True,5
12673,True,5
12674,True,5
12675,True,5
12676,True,2
12677,True,3
12678,True,5
12679,True,5
12680,True,5
12681,True,1
12682,True,5
12683,True,5
12684,True,5
12685,True,5
12686,True,5
12687,True,5
12688,True,5
12689,True,5
12690,True,5
12691,True,5
12692,True,5
12693,True,5
12694,True,5
12695,True,5
12696,True,5
12697,True,2
12698,True,1
12699,True,3
12700,True,1
12701,True,3
12702,True,1
12703,True,0
12704,True,5
12705,True,5
12706,True,5
12707,True,5
12708,True,5
12709,True,5
12710,True,5
12711,True,5
12712,True,5
12713,True,5
12714,True,5
12715,True,5
12716,True,5
12717,True,5
12718,True,5
12719,True,5
12720,True,5
12721,True,5
12722,True,5
12723,True,5
12724,True,5
12725,True,5
12726,True,5
12727,True,5
12728,True,5
12729,True,5
12730,True,5
12731,True,5
12732,True,5
12733,True,5
12734,True,5
12735,True,5
12736,True,5
12737,True,5
12738,True,5
12739,True,5
12740,True,5
12741,True,5
12742,True,5
12743,True,5
12744,True,5
12745,True,5
12746,True,5
12747,True,5
12748,True,5
12749,True,5
12750,True,5
12751,True,5
12752,True,5
12753,True,5
12754,True,5
12755,True,5
12756,True,5
12757,True,5
12758,True,5
12759,True,5
12760,True,5
12761,True,5
12762,True,5
12763,True,5
12764,True,5
12765,True,5
12766,True,5
12767,True,5
12768,True,5
12769,True,3
12770,True,0
12771,True,5
12772,True,0
12773,True,5
12774,True,5
12775,True,5
12776,True,5
12777,True,0
12778,True,0
12779,True,0
12780,True,4
12781,True,4
12782,True,4
12783,True,5
12784,True,5
12785,True,5
12786,True,5
12787,True,5
12788,True,5
12789,True,0
12790,True,5
12791,True,5
12792,True,5
12793,True,5
12794,True,0
12795,True,5
12796,True,0
12797,True,0
12798,True,0
12799,True,0
12800,True,0
12801,True,0
12802,True,0
12803,True,0
12804,True,0
12805,True,0
12806,True,0
12807,True,0
12808,True,0
12809,True,0
12810,True,0
12811,True,0
12812,True,5
12813,True,0
12814,True,0
12815,True,0
12816,True,0
12817,True,0
12818,True,5
12819,True,5
12820,True,5
12821,True,5
12822,True,5
12823,True,5
12824,True,5
12825,True,5
12826,True,5
12827,True,0
12828,True,0
12829,True,0
12830,True,0
12831,True,0
12832,True,0
12833,True,0
12834,True,0
12835,True,5
12836,True,5
12837,True,5
12838,True,5
12839,True,0
12840,True,0
12841,True,0
12842,True,0
12843,True,0
12844,True,5
12845,True,5
12846,True,5
12847,True,5
12848,True,5
12849,True,5
12850,True,5
12851,True,5
12852,True,5
12853,True,5
12854,True,5
12855,True,5
12856,True,5
12857,True,5
12858,True,5
12859,True,5
12860,True,5
12861,True,5
12862,True,5
12863,True,5
12864,True,5
12865,True,5
12866,True,5
12867,True,5
12868,True,5
12869,True,5
12870,True,5
12871,True,5
12872,True,5
12873,True,5
12874,True,5
12875,True,5
12876,True,5
12877,True,5
12878,True,5
12879,True,5
12880,True,5
12881,True,5
12882,True,5
12883,True,5
12884,True,5
12885,True,5
12886,True,5
12887,True,5
12888,True,5
12889,True,5
12890,True,5
12891,True,5
12892,True,5
12893,True,5
12894,True,5
12895,True,5
12896,True,5
12897,True,5
12898,True,5
12899,True,5
12900,True,5
12901,True,5
12902,True,5
12903,True,5
12904,True,5
12905,True,5
12906,True,5
12907,True,5
12908,True,5
12909,True,5
12910,True,5
12911,True,5
12912,True,5
12913,True,5
12914,True,5
12915,True,5
12916,True,5
12917,True,5
12918,True,5
12919,True,5
12920,True,5
12921,True,5
12922,True,5
12923,True,5
12924,True,5
12925,True,5
12926,True,5
12927,True,5
12928,True,5
12929,True,5
12930,True,5
12931,True,5
12932,True,5
12933,True,5
12934,True,5
12935,True,5
12936,True,5
12937,True,5
12938,True,5
12939,True,5
12940,True,5
12941,True,5
12942,True,5
12943,True,5
12944,True,5
12945,True,5
12946,True,5
12947,True,5
12948,True,5
12949,True,5
12950,True,5
12951,True,5
12952,True,5
12953,True,5
12954,True,5
12955,True,5
12956,True,5
12957,True,5
12958,True,5
12959,True,5
12960,True,5
12961,True,5
12962,True,5
12963,True,5
12964,True,5
12965,True,5
12966,True,5
12967,True,5
12968,True,5
12969,True,5
12970,True,5
12971,True,5
12972,True,5
12973,True,5
12974,True,5
12975,True,5
12976,True,5
12977,True,5
12978,True,5
12979,True,5
12980,True,5
12981,True,5
12982,True,5
12983,True,5
12984,True,5
12985,True,5
12986,True,5
12987,True,5
12988,True,5
12989,True,5
12990,True,5
12991,True,5
12992,True,5
12993,True,5
12994,True,5
12995,True,5
12996,True,5
12997,True,5
12998,True,5
12999,True,5
13000,True,5
13001,True,5
13002,True,5
13003,True,5
13004,True,5
13005,True,5
13006,True,5
13007,True,5
13008,True,5
13009,True,5
13010,True,5
13011,True,5
13012,True,5
13013,True,5
13014,True,5
13015,True,5
13016,True,5
13017,True,5
13018,True,5
13019,True,5
13020,True,5
13021,True,5
13022,True,5
13023,True,5
13024,True,5
13025,True,5
13026,True,5
13027,True,5
13028,True,5
13029,True,5
13030,True,5
13031,True,5
13032,True,5
13033,True,5
13034,True,5
13035,True,5
13036,True,5
13037,True,5
13038,True,5
13039,True,5
13040,True,5
13041,True,5
13042,True,5
13043,True,5
13044,True,5
13045,True,5
13046,True,5
13047,True,5
13048,True,5
13049,True,0
13050,True,2
13051,True,0
13052,True,2
13053,True,5
13054,True,5
13055,True,5
13056,True,5
13057,True,5
13058,True,5
13059,True,5
13060,True,5
13061,True,5
13062,True,5
13063,True,5
13064,True,5
13065,True,5
13066,True,5
13067,True,5
13068,True,5
13069,True,5
13070,True,5
13071,True,5
13072,True,5
13073,True,5
13074,True,5
13075,True,5
13076,True,5
13077,True,5
13078,True,5
13079,True,5
13080,True,5
13081,True,5
13082,True,5
13083,True,5
13084,True,5
13085,True,5
13086,True,5
13087,True,5
13088,True,5
13089,True,5
13090,True,5
13091,True,5
13092,True,5
13093,True,5
13094,True,5
13095,True,5
13096,True,5
13097,True,5
13098,True,5
13099,True,5
13100,True,5
13101,True,5
13102,True,5
13103,True,5
13104,True,5
13105,True,5
13106,True,5
13107,True,5
13108,True,5
13109,True,5
13110,True,5
13111,True,5
13112,True,5
13113,True,5
13114,True,5
13115,True,5
13116,True,5
13117,True,5
13118,True,5
13119,True,5
13120,True,5
13121,True,5
13122,True,5
13123,True,5
13124,True,5
13125,True,5
13126,True,5
13127,True,5
13128,True,5
13129,True,5
13130,True,5
13131,True,5
13132,True,5
13133,True,5
13134,True,5
13135,True,5
13136,True,5
13137,True,5
13138,True,5
13139,True,5
13140,True,5
13141,True,5
13142,True,5
13143,True,5
13144,True,5
13145,True,5
13146,True,5
13147,True,5
13148,True,5
13149,True,5
13150,True,5
13151,True,5
13152,True,5
13153,True,5
13154,True,5
13155,True,5
13156,True,5
13157,True,5
13158,True,5
13159,True,5
13160,True,5
13161,True,5
13162,True,5
13163,True,5
13164,True,5
13165,True,5
13166,True,5
13167,True,5
13168,True,5
13169,True,5
13170,True,5
13171,True,5
13172,True,5
13173,True,5
13174,True,5
13175,True,5
13176,True,5
13177,True,5
13178,True,5
13179,True,5
13180,True,2
13181,True,0
13182,True,0
13183,True,4
13184,True,1
13185,True,1
13186,True,5
13187,True,5
13188,True,5
13189,True,5
13190,True,5
13191,True,5
13192,True,5
13193,True,5
13194,True,4
13195,True,1
13196,True,1
13197,True,3
13198,True,5
13199,True,1
13200,True,1
13201,True,2
13202,True,0
13203,True,1
13204,True,0
13205,True,5
13206,True,3
13207,True,2
13208,True,1
13209,True,5
13210,True,5
13211,True,5
13212,True,5
13213,True,5
13214,True,5
13215,True,5
13216,True,5
13217,True,5
13218,True,5
13219,True,5
13220,True,5
13221,True,5
13222,True,5
13223,True,5
13224,True,5
13225,True,5
13226,True,3
13227,True,2
13228,True,5
13229,True,5
13230,True,5
13231,True,5
13232,True,5
13233,True,5
13234,True,5
13235,True,5
13236,True,5
13237,True,5
